article_url,counts
http://993theriver.com/blog/99-3-the-river-news-august-6th-2020/,"KILL#135##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#135##1#Canada#CA#CA#60#-96#CA;WOUND#5##1#Lebanon#LE#LE#33.833333#35.833333#LE;CRISISLEX_CRISISLEXREC#5##1#Lebanon#LE#LE#33.833333#35.833333#LE;CRISISLEX_C03_WELLBEING_HEALTH#5##1#Lebanon#LE#LE#33.833333#35.833333#LE;CRISISLEX_T02_INJURED#5##1#Lebanon#LE#LE#33.833333#35.833333#LE;KILL#4#virus related#1#Canada#CA#CA#60#-96#CA;ARREST#4##4#Plaster Rock, New Brunswick, Canada#CA#CA04#46.9#-67.3833#-571401;SOC_GENERALCRIME#4##4#Plaster Rock, New Brunswick, Canada#CA#CA04#46.9#-67.3833#-571401;CRISISLEX_C07_SAFETY#4##4#Plaster Rock, New Brunswick, Canada#CA#CA04#46.9#-67.3833#-571401;SEIZE#5#firearms#4#Plaster Rock, New Brunswick, Canada#CA#CA04#46.9#-67.3833#-571401;"
https://www.ledevoir.com/societe/580947/le-ministre-des-affaires-du-nord-revolte-par-la-recente-brutalite-policiere,KILL#2##1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#2##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T02_INJURED#2##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2##1#Canada#CA#CA#60#-96#CA;
https://montrealgazette.com/news/local-news/minister-orders-coroners-inquest-into-death-of-joyce-echaquan,"KILL#8##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;CRISISLEX_T03_DEAD#8##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;"
https://www.huewire.com/statue-of-canadas-first-prime-minister-doused-with-red-paint-on-prince-edward-island/,KILL#2##1#Canada#CA#CA#60#-96#CA;
https://www.nationalobserver.com/2020/06/26/opinion/how-canada-tries-hide-its-racism-pointing-finger-us,KILL#26##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#26##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#26##1#Canada#CA#CA#60#-96#CA;
https://ottawasun.com/opinion/editorials/editorial-trudeau-disappoints-new-polls-show/wcm/7b79f0ea-3aa4-41ec-865e-63a303e035d1,KILL#24##1#Iran#IR#IR#32#53#IR;CRISISLEX_T03_DEAD#24##1#Iran#IR#IR#32#53#IR;PROTEST#2013##1#Canada#CA#CA#60#-96#CA;
https://globalnews.ca/news/6496680/bc-caribou-protection-former-liaison/,"KILL#9#contests unnecessary x#4#Williams Lake, British Columbia, Canada#CA#CA02#52.1167#-122.15#-576014;"
http://www.fil-information.gouv.qc.ca/Pages/Article.aspx?aiguillage=ajd&type=1&idArticle=2802079444,"KILL#330##4#Mauricie, Quebec, Canada#CA#CA10#46.4667#-72.5333#-572974;"
https://www.1310news.com/2020/06/16/metis-minister-revolted-by-police-brutality-against-indigenous-people/,KILL#2#Indigenous#1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#2#Indigenous#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T02_INJURED#2#Indigenous#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#Indigenous#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#Indigenous#1#Canada#CA#CA#60#-96#CA;
https://winnipeg.ctvnews.ca/metis-minister-revolted-by-police-brutality-against-indigenous-people-1.4987844,"KILL#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_CRISISLEXREC#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T02_INJURED#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;"
https://globalnews.ca/news/7074652/dan-vandal-minister-police-brutality-indigenous/,"KILL#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_CRISISLEXREC#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T02_INJURED#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#2#Indigenous#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;ARREST#51#Indigenous man speaks#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_CRISISLEXREC#51#Indigenous man speaks#4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;"
https://aptnnews.ca/2019/12/27/kelly-fraser/,KILL#26##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#26##1#Canada#CA#CA#60#-96#CA;
https://www.newswire.ca/news-releases/rbc-taylor-prize-jury-names-2020-s-five-best-books-in-literary-non-fiction-862875223.html,KILL#16##1#Canada#CA#CA#60#-96#CA;
https://www.brandonsun.com/national/breaking-news/beyak-suspended-again-from-senate-despite-apology-for-posting-offensive-letters-568252762.html,KILL#2000##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2000##1#Canada#CA#CA#60#-96#CA;
https://calgaryherald.com/news/two-senators-hope-rule-changes-can-speed-up-handling-of-private-members-bills-in-red-chamber/wcm/b69321d3-5361-497f-9b79-a18eaa31816c,"KILL#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;KILL#45##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#45##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;"
https://www.cbc.ca/news/canada/manitoba/kelly-fraser-manitoba-musicians-1.5409109,"KILL#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;CRISISLEX_T03_DEAD#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;KILL#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;CRISISLEX_T03_DEAD#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;"
https://edmontonsun.com/entertainment/music/inuit-singer-kelly-fraser-dead-at-26/wcm/747a620e-2263-40aa-8b6a-ebe817374ce7,"KILL#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;CRISISLEX_T03_DEAD#26##4#Sanikiluaq, Nunavut, Canada#CA#CA14#56.5333#-79.2333#448969;"
https://infotel.ca/newsitem/inuk-singer-with-ties-to-kamloops-dies-at-26/it68906,"KILL#26##4#Kamloops, British Columbia, Canada#CA#CA02#50.6667#-120.333#-566975;CRISISLEX_T03_DEAD#26##4#Kamloops, British Columbia, Canada#CA#CA02#50.6667#-120.333#-566975;KILL#26##4#Kamloops, British Columbia, Canada#CA#CA02#50.6667#-120.333#-566975;CRISISLEX_T03_DEAD#26##4#Kamloops, British Columbia, Canada#CA#CA02#50.6667#-120.333#-566975;"
https://www.piquenewsmagazine.com/whistler/we-are-all-just-people/Content?oid=15502956,KILL#4#students#1#Canada#CA#CA#60#-96#CA;KILL#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#15##1#Canada#CA#CA#60#-96#CA;KILL#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#15##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#15##1#Canada#CA#CA#60#-96#CA;
https://calgarysun.com/news/black-lives-matter-demonstration/wcm/50a8644e-6391-4f40-8602-22bf7fb61661,"KILL#4#Matter vigil#1#Canada#CA#CA#60#-96#CA;KILL#9##2#Minnesota, United States#US#USMN#45.7326#-93.9196#MN;CRISISLEX_T03_DEAD#9##2#Minnesota, United States#US#USMN#45.7326#-93.9196#MN;PROTEST#2000##1#Canada#CA#CA#60#-96#CA;KILL#2014#matter pic#1#Canada#CA#CA#60#-96#CA;"
https://www.timescolonist.com/islander/book-excerpt-canada-s-culture-of-political-apologies-1.24056024,AFFECT#900##1#United Kingdom#UK#UK#54#-4#UK;REFUGEES#900##1#United Kingdom#UK#UK#54#-4#UK;EPU_CATS_MIGRATION_FEAR_MIGRATION#900##1#United Kingdom#UK#UK#54#-4#UK;KILL#254##1#Germany#GM#GM#51.5#10.5#GM;CRISISLEX_T03_DEAD#254##1#Germany#GM#GM#51.5#10.5#GM;KILL#6#Tsilhqotin chiefs#1#Canada#CA#CA#60#-96#CA;KILL#6#chiefs#1#Canada#CA#CA#60#-96#CA;KILL#24##1#China#CH#CH#35#105#CH;
https://www.bowenislandundercurrent.com/seatbelts-would-have-changed-everything-boyfriend-of-bus-crash-victim-1.24173900,"KILL#3##4#Meadow Lake, Saskatchewan, Canada#CA#CA11#54.1297#-108.435#-569072;CRISISLEX_T03_DEAD#3##4#Meadow Lake, Saskatchewan, Canada#CA#CA11#54.1297#-108.435#-569072;AFFECT#24##4#Meadow Lake, Saskatchewan, Canada#CA#CA11#54.1297#-108.435#-569072;CRISISLEX_T02_INJURED#24##4#Meadow Lake, Saskatchewan, Canada#CA#CA11#54.1297#-108.435#-569072;"
https://www.dailymail.co.uk/femail/article-8130439/Female-hunter-kills-polar-bears-says-received-death-threats.html,KILL#2013##1#Canada#CA#CA#60#-96#CA;KILL#2013##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2013##1#Canada#CA#CA#60#-96#CA;
http://www.pentictonherald.ca/news/article_f43c5ac8-2a8f-11eb-8085-9b881a37fc26.html,KILL#27##1#Canada#CA#CA#60#-96#CA;
https://www.msn.com/en-ca/news/canada/two-senators-hope-rule-changes-can-speed-up-handling-of-private-members-bills-in-red-chamber/ar-BBZJQyi,"KILL#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#2#senators#4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;KILL#45##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;CRISISLEX_T03_DEAD#45##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;"
https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1003104,KILL#2#prior#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#prior#1#Canada#CA#CA#60#-96#CA;
https://www.cbc.ca/news/canada/manitoba/customers-beadwork-mish-daniels-1.5550902,"KILL#2026##4#Comox, British Columbia, Canada#CA#CA02#49.6833#-124.933#-562908;CRISISLEX_T03_DEAD#2026##4#Comox, British Columbia, Canada#CA#CA02#49.6833#-124.933#-562908;"
https://www.cumberlandnewsnow.com/news/local/fourteen-women-killed-in-montreal-massacre-remembered-in-amherst-386366/,"KILL#14#women#4#Montreal, Quebec, Canada#CA#CA10#45.5#-73.5833#-569541;KILL#14##1#Canada#CA#CA#60#-96#CA;KILL#148#women#1#Canada#CA#CA#60#-96#CA;KILL#12##1#Canada#CA#CA#60#-96#CA;"
https://www.terracestandard.com/news/dozens-march-for-mmigw-at-third-annual-event-in-terrace/,AFFECT#100##1#Canada#CA#CA#60#-96#CA;AFFECT#100#women#1#Canada#CA#CA#60#-96#CA;KILL#200#Indigenous women#1#Canada#CA#CA#60#-96#CA;
https://www.flare.com/identity/organizations-helping-women-2020/,KILL#2##1#Canada#CA#CA#60#-96#CA;
https://www.kenoradailyminerandnews.com/news/local-news/0220-kn-whitedog,KILL#16##1#Canada#CA#CA#60#-96#CA;
https://www.kelownacapnews.com/news/peachland-hosts-first-annual-international-womens-day-tea-and-bannock-celebration/,"KILL#2026##4#Kelowna, British Columbia, Canada#CA#CA02#49.9#-119.483#-567125;"
https://winnipegsun.com/opinion/columnists/morley-whats-the-future-for-a-canadian-child-born-in-2020/wcm/0a2d78d1-1a71-4e61-82d2-3ce2f1d8b896,KILL#24000#children#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#24000#children#1#Canada#CA#CA#60#-96#CA;
https://www.cbc.ca/news/canada/thunder-bay/thunder-bay-library-lg-praise-1.5433704,"KILL#7#Youth Inquest#4#Thunder Bay, Ontario, Canada#CA#CA08#48.4#-89.2333#-574784;"
https://panow.com/2020/06/13/new-brunswick-indigenous-man-is-victim-of-rcmp-involved-fatal-shooting-chief/,"KILL#9##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_CRISISLEXREC#9##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T02_INJURED#9##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#9##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;CRISISLEX_T03_DEAD#9##4#Edmundston, New Brunswick, Canada#CA#CA04#47.3667#-68.3333#-564067;"
https://ipolitics.ca/2020/03/12/new-democrats-challenge-liberals-to-go-on-the-house-record-with-pharmacare-pledge/,"KILL#2014##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;CRISISLEX_T03_DEAD#2014##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;"
https://torontosun.com/news/local-news/buddhist-hells-angel-has-release-conditions-changed-to-accommodate-studies/wcm/bf1fc107-f938-4986-8573-0de2eb205a0b,"KILL#160##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;CRISISLEX_T03_DEAD#160##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;"
https://www.tsn.ca/humboldt-broncos-families-continue-work-for-positive-change-1.1463659,"KILL#16##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;WOUND#13##4#Ottawa, Ontario, Canada#CA#CA08#45.4167#-75.7#-570760;KILL#6##1#Canada#CA#CA#60#-96#CA;"
https://www.winnipegfreepress.com/local/missionary-speaker-linked-to-acclaimed-novel-567612172.html,"KILL#4##1#United States#US#US#39.828175#-98.5795#US;KILL#5##4#Winnipeg, Manitoba, Canada#CA#CA03#49.8833#-97.1667#-576096;"
https://thelinknewspaper.ca/article/concordia-commemorates-quebec-city-mosque-shooting,KILL#6#Muslim men#1#Canada#CA#CA#60#-96#CA;WOUND#19##1#Canada#CA#CA#60#-96#CA;KILL#6#candles#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6#candles#1#Canada#CA#CA#60#-96#CA;KILL#6##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6##1#Canada#CA#CA#60#-96#CA;KILL#6##1#Canada#CA#CA#60#-96#CA;TERROR#6##1#Canada#CA#CA#60#-96#CA;ARMEDCONFLICT#6##1#Canada#CA#CA#60#-96#CA;
https://montrealgazette.com/news/local-news/buddhist-hells-angel-has-release-conditions-changed-to-accommodate-studies,"KILL#160##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;CRISISLEX_T03_DEAD#160##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;"
https://thewalrus.ca/terra-cognita-the-hungry-people/,KILL#50##1#Canada#CA#CA#60#-96#CA;
https://www.brandonsun.com/national/breaking-news/nl-reinstates-aquaculture-licences-after-2019-mass-salmon-die-off-570278282.html,KILL#6000000#salmon#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6000000#salmon#1#Canada#CA#CA#60#-96#CA;KILL#6000000#salmon#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6000000#salmon#1#Canada#CA#CA#60#-96#CA;
http://easternontarionetwork.com/index.php/2020/02/08/people-will-not-have-a-choice-to-forget-electronic-billboard-to-display-mmiwg-cases/,AFFECT#92000000#National Inquiry#1#Canada#CA#CA#60#-96#CA;KILL#13000000##1#Canada#CA#CA#60#-96#CA;
http://www.pentictonherald.ca/news/national_news/article_fcaa0a97-c1dd-5d11-9a3c-8f172585b4cf.html,"KILL#7##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;CRISISLEX_T03_DEAD#7##4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;"
https://www.bclocalnews.com/news/land-owners-worried-about-babine-lake-land-transfer-2/,"KILL#5##4#Babine Lake, British Columbia, Canada#CA#CA02#54.75#-126#-560491;"
https://www.680news.com/2020/08/27/indigenous-led-alert-system-for-n-s-mikmaq-communities-ready-to-roll-out/,KILL#22##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#22##1#Canada#CA#CA#60#-96#CA;
https://theturtleislandnews.com/index.php/2020/08/27/indigenous-led-alert-system-for-n-s-mikmaq-communities-ready-to-roll-out/,KILL#22##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#22##1#Canada#CA#CA#60#-96#CA;
https://www.journalpioneer.com/opinion/regional-perspectives/op-ed-seven-minutes-can-changes-lives-forever-480164/,AFFECT#202##1#Canada#CA#CA#60#-96#CA;KILL#2014##1#Canada#CA#CA#60#-96#CA;
https://www.theobserver.ca/news/local-news/family-first-nations-leaders-mourn-dudley-george-25-years-after-ipperwash,"KILL#1800##4#Strathroy, Ontario, Canada#CA#CA08#42.95#-81.6167#-574252;CRISISLEX_T03_DEAD#1800##4#Strathroy, Ontario, Canada#CA#CA08#42.95#-81.6167#-574252;"
https://www.bclocalnews.com/news/comox-valley-womens-memorial-march-honours-missing-murdered-women/,KILL#12##1#Canada#CA#CA#60#-96#CA;
https://countercurrents.org/2020/01/review-one-world-digital-dictatorship-by-soren-korsgaard-digital-nightmare,KILL#40000000#Asian#1#Canada#CA#CA#60#-96#CA;KILL#32000000#Muslims#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#32000000#Muslims#1#Canada#CA#CA#60#-96#CA;KILL#20#false flag atrocity#1#Canada#CA#CA#60#-96#CA;KILL#4000000#Indians#1#India#IN#IN#20#77#IN;
https://www.voicenews.com/news/canada-ends-plans-for-nuclear-waste-site-under-lake-huron/article_8f1a25e0-4925-11ea-ad9a-230e58f78666.html,"KILL#8##4#Lake Huron, Canada (General), Canada#CA#CA00#44.5#-82#-566484;"
https://www.prensa-latina.cu/index.php?o=rn&id=347855&SEO=primeras-naciones-la-otra-canada,KILL#6000##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6000##1#Canada#CA#CA#60#-96#CA;KILL#6000##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6000##1#Canada#CA#CA#60#-96#CA;
https://www.theglobeandmail.com/opinion/article-thunder-bays-education-system-doesnt-seem-to-have-learned-a-thing/,"KILL#7#lost#1#Canada#CA#CA#60#-96#CA;KILL#7##1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#7##1#Canada#CA#CA#60#-96#CA;KILL#7#First Nations youth#4#Thunder Bay, Ontario, Canada#CA#CA08#48.4#-89.2333#-574784;CRISISLEX_T03_DEAD#7#First Nations youth#4#Thunder Bay, Ontario, Canada#CA#CA08#48.4#-89.2333#-574784;"
https://vancouversun.com/opinion/op-ed/michelle-stewart-remembering-indigenous-teenager-neil-stonechild-found-frozen-in-a-field,KILL#2##1#Canada#CA#CA#60#-96#CA;
https://globalnews.ca/news/6569847/unauthorized-memorial-surrey-dog-park/,"KILL#49#Plaque unveiled#4#Vancouver, British Columbia, Canada#CA#CA02#49.25#-123.133#-575268;CRISISLEX_T03_DEAD#49#Plaque unveiled#4#Vancouver, British Columbia, Canada#CA#CA02#49.25#-123.133#-575268;KILL#9#Alberta Indigenous woman x#4#Vancouver, British Columbia, Canada#CA#CA02#49.25#-123.133#-575268;"
http://www.netnewsledger.com/2020/02/05/ontario-human-rights-commission-launching-investigation-into-deaths-of-two-indigenous-people-in-timmins/,"KILL#2##4#Fort Albany, Ontario, Canada#CA#CA08#52.25#-81.6167#-564784;KILL#2##4#Cochrane District, Ontario, Canada#CA#CA08#50.5#-83#-562796;"
https://www.dailymail.co.uk/news/article-8953135/amp/Sacred-white-spirit-moose-killed-hunters-Canada-outrage-local-indigenous-population.html,KILL#2#female moose#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#female moose#1#Canada#CA#CA#60#-96#CA;ARREST#8#stands#1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#8#stands#1#Canada#CA#CA#60#-96#CA;KILL#3#hunters#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#3#hunters#1#Canada#CA#CA#60#-96#CA;
https://www.dailymail.co.uk/news/article-8953135/Sacred-white-spirit-moose-killed-hunters-Canada-outrage-local-indigenous-population.html,KILL#2#female moose#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#2#female moose#1#Canada#CA#CA#60#-96#CA;ARREST#8#stands#1#Canada#CA#CA#60#-96#CA;CRISISLEX_CRISISLEXREC#8#stands#1#Canada#CA#CA#60#-96#CA;KILL#3#hunters#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#3#hunters#1#Canada#CA#CA#60#-96#CA;
https://thetyee.ca/News/2020/10/02/BC-Government-Begins-Hunt-Moose-Calves/,"KILL#79##4#Revelstoke, British Columbia, Canada#CA#CA02#51#-118.183#-572192;KILL#584#cow#4#Revelstoke, British Columbia, Canada#CA#CA02#51#-118.183#-572192;CRISISLEX_T03_DEAD#584#cow#4#Revelstoke, British Columbia, Canada#CA#CA02#51#-118.183#-572192;"
https://www.cbc.ca/radio/thesundayedition/the-sunday-edition-for-december-1-2019-1.5377096/a-former-crown-prosecutor-makes-the-case-for-indigenous-justice-1.5378023,KILL#22##1#Canada#CA#CA#60#-96#CA;ARREST#42#rate#1#Canada#CA#CA#60#-96#CA;
https://www.stcatharinesstandard.ca/opinion/editorials/2020/06/26/policing-in-canada-due-for-an-overhaul.html,KILL#6#Indigenous#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#6#Indigenous#1#Canada#CA#CA#60#-96#CA;
https://www.whitehorsestar.com/News/inquest-into-woman-s-death-is-set-for-two-venues,"KILL#6##4#Carmacks, Yukon, Canada#CA#CA12#62.1#-136.317#-562237;CRISISLEX_CRISISLEXREC#6##4#Carmacks, Yukon, Canada#CA#CA12#62.1#-136.317#-562237;CRISISLEX_T02_INJURED#6##4#Carmacks, Yukon, Canada#CA#CA12#62.1#-136.317#-562237;CRISISLEX_T03_DEAD#6##4#Carmacks, Yukon, Canada#CA#CA12#62.1#-136.317#-562237;CRISISLEX_T03_DEAD#6##4#Carmacks, Yukon, Canada#CA#CA12#62.1#-136.317#-562237;"
https://www.saltwire.com/opinion/local-perspectives/shaun-trainor-tired-of-lip-service-young-climate-activists-counting-on-courts-to-take-action-505905/,PROTEST#2014##1#Canada#CA#CA#60#-96#CA;MOVEMENT_GENERAL#2014##1#Canada#CA#CA#60#-96#CA;TAX_FNCACT_ACTIVISTS#2014##1#Canada#CA#CA#60#-96#CA;AFFECT#2014##1#Canada#CA#CA#60#-96#CA;KILL#2014##1#Canada#CA#CA#60#-96#CA;
https://www.thepeterboroughexaminer.com/ts/news/canada/2020/09/11/30m-in-improvements-coming-for-bc-logging-road-where-two-students-died.html,"KILL#2#university students#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;KILL#2#University#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;CRISISLEX_T03_DEAD#2#University#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;"
https://www.delta-optimist.com/30m-in-improvements-coming-for-b-c-logging-road-where-two-students-died-1.24201672,"KILL#2#university students#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;KILL#2#University#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;CRISISLEX_T03_DEAD#2#University#4#Vancouver Island, British Columbia, Canada#CA#CA02#49.6667#-125.833#-575271;"
https://www.piquenewsmagazine.com/whistler/holding-a-mirror-to-the-real-overabundant-species/Content?oid=14745390,KILL#2014#species#1#Canada#CA#CA#60#-96#CA;AFFECT#2014##1#Canada#CA#CA#60#-96#CA;
https://www.timescolonist.com/opinion/op-ed/island-voices-the-real-overabundant-species-is-us-1.24030075,KILL#2014#species#1#Canada#CA#CA#60#-96#CA;AFFECT#2014##1#Canada#CA#CA#60#-96#CA;
https://theprovince.com/life/fashion-beauty/all-for-a-good-cause-purpose-led-brands-aim-to-put-philanthropy-first/wcm/45572f02-7227-4ba4-a8a4-814d726c24cb,"KILL#15##4#Attawapiskat, Ontario, Canada#CA#CA08#52.9167#-82.4333#-560412;CRISISLEX_T03_DEAD#15##4#Attawapiskat, Ontario, Canada#CA#CA08#52.9167#-82.4333#-560412;"
https://ici.radio-canada.ca/nouvelle/1749407/climat-toxique-organisme-federal-services-autochtones-atlantique,KILL#100#metres#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#100#metres#1#Canada#CA#CA#60#-96#CA;
https://www.saltwire.com/business/perspectives-on-business/analysis-numbers-show-public-supports-anti-racism-efforts-on-the-streets-and-in-the-boardrooms-465048/,KILL#200##1#Canada#CA#CA#60#-96#CA;
https://www.theweathernetwork.com/ca/news/article/cliffs-of-fundy-bonavista-peninsula-named-unesco-global-geoparks,KILL#22##1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#22##1#Canada#CA#CA#60#-96#CA;
https://www.nsnews.com/news/first-nations-artist-s-mural-brings-past-present-and-future-together-1.24193808,"KILL#60#new murals commissioned#4#Vancouver, British Columbia, Canada#CA#CA02#49.25#-123.133#-575268;"
https://www.solidwastemag.com/blog/environment-minister-outlines-canadas-climate-change-priorities/,KILL#200##1#Canada#CA#CA#60#-96#CA;
https://www.castanet.net/news/Canada/312046/Orange-Shirt-Day-embraces-every-child-matters-theme-as-it-goes-virtual,KILL#201#children#1#Canada#CA#CA#60#-96#CA;CRISISLEX_T03_DEAD#201#children#1#Canada#CA#CA#60#-96#CA;
