article_url,themes
https://www.cbc.ca/books/the-best-canadian-nonfiction-of-2019-1.5382866,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_ETHNICITY_SOMALI;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SOMALI;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT;TAX_FNCACT_MAN;AFFECT;POVERTY;CRISISLEX_C05_NEED_OF_SHELTERS;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;MEDIA_MSM;TAX_FNCACT_REPORTER;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;UNGP_CRIME_VIOLENCE;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;HARASSMENT;TAX_FNCACT_JOURNALIST;TAX_FNCACT_AUTHOR;UNGP_FREEDOM_FROM_DISCRIMINATION;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;TAX_WORLDLANGUAGES_TUSCARORA;TAX_FNCACT_WRITER;GENERAL_HEALTH;TAX_DISEASE;TAX_DISEASE_MENTAL_ILLNESS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_ETHNICITY_CANADIANS;MEDICAL;WB_1406_DISEASES;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_COWBOY;WB_137_WATER;CRISISLEX_T02_INJURED;SOC_SUICIDE;LEADER;TAX_FNCACT_GOVERNOR;TAX_FNCACT_GOVERNOR_GENERAL;TAX_FNCACT_BABY;TAX_FNCACT_CHILD;TAX_RELIGION;TAX_RELIGION_ISLAMIC;EXTREMISM;TERROR;ARMEDCONFLICT;REFUGEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACIST;BULLYING;UNREST_BELLIGERENT;TAX_FNCACT_PHOTOGRAPHER;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVIST;TAX_ETHNICITY_CHOP;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_POET;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;GENDER_VIOLENCE;TAX_DISEASE_TRAUMA;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_WORKER;TAX_FNCACT_SOCIAL_WORKER;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_CHILDREN;TAX_DISEASE_DEPRESSION;SOC_POINTSOFINTEREST_SCHOOL;LGBT;TAX_FNCACT_SPEAKER;TAX_FNCACT_PUBLIC_SPEAKER;NATURAL_DISASTER;NATURAL_DISASTER_TSUNAMI;KILL;CRISISLEX_T03_DEAD;CRISISLEX_CRISISLEXREC;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;ENV_MINING;MANMADE_DISASTER;MANMADE_DISASTER_RADIOACTIVE;TAX_FNCACT_MINERS;TAX_FNCACT_BISHOP;TAX_DISEASE_SYNDROME;TAX_FNCACT_DOCTOR;TAX_DISEASE_CANCER;WB_1431_CANCER;TAX_FNCACT_NOVELIST;TAX_FNCACT_WOMAN;TAX_FNCACT_CHIEF;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_CHIEF_JUSTICE;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_831_GOVERNANCE;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY_LEGISLATION;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_DISEASE_DISEASE;UNGP_HEALTHCARE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;SOC_POINTSOFINTEREST_HIGH_SCHOOL;TAX_FNCACT_COMPANION;WB_615_GENDER;TAX_DISEASE_GENDER_DYSPHORIA;TAX_FNCACT_KILLER;TAX_FNCACT_HUNTERS;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;TRIAL;TAX_FNCACT_LAWYER;ARREST;WB_470_EDUCATION;WB_482_TERTIARY_EDUCATION;WB_478_LEVELS_OF_EDUCATION;WB_2937_SILVER;TAX_FNCACT_SEX_WORKER;WB_2440_SURVIVAL_SEX;WB_1979_NATURAL_RESOURCE_MANAGEMENT;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_1986_MOUNTAINS;TAX_FNCACT_FATHER;TAX_ETHNICITY_SAMI;TAX_RELIGION_JEWISH;TAX_ETHNICITY_JEWISH;TAX_FNCACT_PROFESSOR;TAX_WORLDLANGUAGES_OJIBWAY;TAX_ETHNICITY_INDIAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HORSE;TAX_WORLDFISH;TAX_WORLDFISH_SHARKS;TAX_WORLDMAMMALS_LIONS;TAX_WORLDMAMMALS_BEARS;TAX_WORLDMAMMALS_HUMANS;EPU_CATS_MIGRATION_FEAR_FEAR;EPU_CATS_NATIONAL_SECURITY;TAX_WORLDMAMMALS_HUMAN;TAX_DISEASE_DISEASES;EPU_POLICY_POLITICAL;SCIENCE;SELF_IDENTIFIED_HUMAN_RIGHTS;TAX_FNCACT_WOMEN;
https://www.theglobeandmail.com/opinion/article-reconciliation-isnt-dead-it-never-truly-existed/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_AUTHOR;MEDIA_MSM;TAX_FNCACT_JOURNALIST;TAX_FNCACT_WOMAN;TAX_ETHNICITY_OJIBWE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_OJIBWE;EPU_POLICY;EPU_POLICY_POLITICAL;MANMADE_DISASTER_IMPLIED;BLOCKADE;SEIGE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TRAFFIC;USPEC_UNCERTAINTY1;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACIST;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_CRISISLEXREC;CRISISLEX_T01_CAUTION_ADVICE;TAX_ETHNICITY_INDIAN;LEGISLATION;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY_LEGISLATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOLS;TAX_FNCACT_CHILDREN;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;SOC_POINTSOFINTEREST_SCHOOL;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1024_PUBLIC_INTERNATIONAL_LAW;WB_1026_TREATIES;WB_962_INTERNATIONAL_LAW;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;ARREST;TAX_FNCACT_SENATOR;TAX_FNCACT_OFFICIALS;TAX_FNCACT_BUREAUCRATS;TAX_FNCACT_CAPTAINS;EPU_POLICY_LAW;PROTEST;GOV_REPATRIATION;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;KILL;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_166_RAILWAYS;CRISISLEX_C04_LOGISTICS_TRANSPORT;LEADER;TAX_FNCACT_POLITICIANS;WB_840_JUSTICE;AFFECT;TAX_FNCACT_WOMEN;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_LEADERS;TAX_FNCACT_BUSINESS_LEADERS;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;CRISISLEX_C07_SAFETY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;SOC_POINTSOFINTEREST_JAIL;MARITIME_INCIDENT;MARITIME;MEDIA_CENSORSHIP;TAX_FNCACT_CHIEFS;CONSTITUTIONAL;WB_831_GOVERNANCE;TAX_FNCACT_CHIEF;PUBLIC_TRANSPORT;MOVEMENT_GENERAL;TAX_FNCACT_LEADER;TAX_FNCACT_CANDIDATE;TAX_FNCACT_ACTIVISTS;EPU_POLICY_SPENDING;TAX_FNCACT_MAN;WB_498_EDUCATION_FINANCE;WB_1540_ECONOMICS_OF_EDUCATION;WB_1490_PRIVATE_EDUCATION;WB_470_EDUCATION;WB_1493_USER_FEES_IN_EDUCATION;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_VIGILANTE;TAX_FNCACT_RUNNER;IDEOLOGY;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;DELAY;TAX_ETHNICITY_CANADIANS;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES_INUIT;UNEMPLOYMENT;TAX_FNCACT_UNEMPLOYED;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;TAX_FNCACT_CRIMINALS;TRIAL;TAX_FNCACT_LAWYERS;TAX_FNCACT_QUEEN;TAX_FNCACT_JUDGES;SOVEREIGNTY;SOC_GENERALCRIME;TRANSPARENCY;TAX_FNCACT_PROFESSORS;TAX_FNCACT_SENATORS;TAX_WEAPONS;TAX_WEAPONS_GUN;
https://ottawacitizen.com/opinion/columnists/morley-whats-the-future-for-a-canadian-child-born-in-2020,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_BABY;TAX_FNCACT_CHILDREN;TAX_FNCACT_CHILD;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;TAX_AIDGROUPS;TAX_AIDGROUPS_UNICEF;TAX_ETHNICITY_CANADIANS;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_BABIES;WB_695_POVERTY;USPEC_POLICY1;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;POVERTY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;EPU_POLICY_SPENDING;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_137_WATER;GENERAL_HEALTH;WATER_SECURITY;UNGP_CLEAN_WATER_SANITATION;MEDICAL;EPU_CATS_HEALTHCARE;EDUCATION;WB_470_EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;LEGISLATION;USPEC_POLITICS_GENERAL1;EPU_POLICY_LEGISLATION;TAX_FNCACT_YOUNGSTER;AFFECT;PROTEST;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;UNGP_HEALTHCARE;KILL;CRISISLEX_T03_DEAD;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;
https://www.castanetkamloops.net/news/BC/488660/First-Nations-leader-says-little-change-for-women-s-safety-since-Pickton-murders,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_LEADER;TAX_FNCACT_KILLER;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_HEILTSUK;UNGP_CRIME_VIOLENCE;TAX_ETHNICITY_INDIAN;TAX_FNCACT_CHIEFS;TAX_FNCACT_WOMEN;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_VICTIMS;CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TRIAL;SOC_GENERALCRIME;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;CRISISLEX_C07_SAFETY;TAX_FNCACT_PILOT;TAX_FNCACT_WOMAN;AFFECT;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;AGRICULTURE;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;TAX_FNCACT_UNDERCOVER_POLICE_OFFICER;KILL;CRISISLEX_T03_DEAD;JUSTICE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;HUMAN_TRAFFICKING;WB_2458_HUMAN_TRAFFICKING;WB_2453_ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;EPU_CATS_MIGRATION_FEAR_MIGRATION;USPEC_POLICY1;EPU_POLICY_SPENDING;RURAL;TAX_FNCACT_MINISTERS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;
https://lethbridgeherald.com/news/national-news/2020/01/16/family-of-indigenous-woman-critical-of-winnipeg-police-probe-into-her-death/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_CHIEFS;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;TAX_FNCACT_WOMAN;MANMADE_DISASTER_IMPLIED;PUBLIC_TRANSPORT;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;KILL;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;NATURAL_DISASTER;NATURAL_DISASTER_HYPOTHERMIA;TAX_DISEASE;TAX_DISEASE_HYPOTHERMIA;TAX_DISEASE_TRAUMA;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_CRIMINAL;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;TAX_FNCACT_WOMEN;TAX_DISEASE_SUBSTANCE_ABUSE;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_FNCACT_CHILD;UNGP_FORESTS_RIVERS_OCEANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_VICTIM;TAX_FNCACT_EXAMINER;TAX_FNCACT_MEDICAL_EXAMINER;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_POLICE_CHIEF;
https://www.chrisd.ca/2020/02/27/manitoba-childrens-advocate-youth-health-services/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_CHILDREN;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;SOC_SUICIDE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;BULLYING;UNGP_FREEDOM_FROM_DISCRIMINATION;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_CHILD;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;GENERAL_HEALTH;MEDICAL;WB_1305_HEALTH_SERVICES_DELIVERY;CRISISLEX_T11_UPDATESSYMPATHY;CRISISLEX_CRISISLEXREC;WB_1430_MENTAL_HEALTH;SOC_POINTSOFINTEREST_SCHOOLS;
https://www.theglobeandmail.com/politics/article-rcmp-commissioner-faces-grilling-on-systemic-racism/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_COMMISSIONER;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;UNGP_CRIME_VIOLENCE;USPEC_POLITICS_GENERAL1;TAX_FNCACT_WOMEN;TAX_ETHNICITY_BLACK;GENERAL_GOVERNMENT;TAX_FNCACT_CHIEF;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;UNGP_FORESTS_RIVERS_OCEANS;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;TAX_FNCACT_OFFICER;TAX_FNCACT_HUMAN_RESOURCES_OFFICER;TAX_FNCACT_CHIEF_HUMAN_RESOURCES_OFFICER;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;RECRUITMENT;TAX_FNCACT_OFFICERS;RURAL;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;KILL;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_POLICE_CHIEF;TAX_ETHNICITY_CANADIANS;EPU_POLICY;EPU_POLICY_GOVERNMENT;LEGISLATION;USPEC_POLICY1;EPU_POLICY_LEGISLATION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TRIAL;TAX_FNCACT_LAWYER;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INUIT;
https://www.theglobeandmail.com/politics/article-rcmp-commissioner-seeks-to-revive-morale-among-mounties/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_COMMISSIONER;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_ETHNICITY_CANADIANS;LEADER;TAX_FNCACT_POLITICIANS;EPU_CATS_MIGRATION_FEAR_FEAR;ARREST;CRISISLEX_CRISISLEXREC;TAX_ETHNICITY_CHIPEWYAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHIPEWYAN;TAX_FNCACT_CHIEF;TAX_FNCACT_MAN;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;MANMADE_DISASTER_IMPLIED;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;USPEC_POLITICS_GENERAL1;UNGP_CRIME_VIOLENCE;EPU_POLICY;EPU_POLICY_REFORM;USPEC_POLICY1;TAX_FNCACT_LEADERS;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;MEDIA_SOCIAL;TRIAL;HUMAN_RIGHTS_ABUSES;HUMAN_RIGHTS_ABUSES_POLICE_BRUTALITY;UNREST_POLICEBRUTALITY;CRISISLEX_C04_LOGISTICS_TRANSPORT;UNGP_FORESTS_RIVERS_OCEANS;EPU_POLICY_POLITICAL;TAX_FNCACT_POLITICAL_LEADERS;TAX_FNCACT_PRESIDENT;TAX_FNCACT_UNION_MEMBERS;HARASSMENT;TAX_FNCACT_CRITIC;RESIGNATION;TAX_FNCACT_SENATOR;TAX_FNCACT_FIDDLER;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;EPU_POLICY_POLICY;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;KILL;
https://www.theglobeandmail.com/canada/article-indigenous-led-clinic-to-help-quebec-community-still-shaken-by-joyce-2/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;GENERAL_HEALTH;MEDICAL;EPU_CATS_HEALTHCARE;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ATIKAMEKW;KILL;CRISISLEX_T03_DEAD;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;HATE_SPEECH;DISCRIMINATION;CRISISLEX_CRISISLEXREC;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_WOMEN;TAX_FNCACT_BABIES;TAX_FNCACT_DOCTOR;UNGP_HEALTHCARE;TAX_FNCACT_GUIDE;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_FNCACT_PHYSICIAN;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;TAX_FNCACT_DOCTORS;TAX_FNCACT_WORKERS;TAX_FNCACT_SOCIAL_WORKERS;CRISISLEX_T11_UPDATESSYMPATHY;UNGP_CRIME_VIOLENCE;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_SPOKESWOMAN;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_PHYSICIANS;
https://lethbridgeherald.com/news/national-news/2020/01/06/poems-by-man-who-killed-indigenous-woman-removed-from-parliamentary-website/,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT;TAX_FNCACT_KILLER;CRISISLEX_C07_SAFETY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_WOMAN;TAX_FNCACT_POET;HUMAN_TRAFFICKING;TAX_FNCACT_PROSTITUTE;TAX_FNCACT_VICTIM;KILL;TAX_FNCACT_WOMEN;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_MAN;CRISISLEX_T03_DEAD;TAX_FNCACT_WORKER;TAX_FNCACT_SEX_WORKER;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_738_SOCIAL_COHESION;WB_2440_SURVIVAL_SEX;WB_134_SOCIAL_DEVELOPMENT;AFFECT;TRIAL;SOC_GENERALCRIME;CRISISLEX_CRISISLEXREC;GENERAL_GOVERNMENT;TAX_FNCACT_SPOKESPERSON;TAX_FNCACT_MINISTER;
